Index,X,Y,OBJECTID,Geocode_Address,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Statute_Category,Statute_Description,Statute_CrimeCategory,Weapon_Description,Larceny_Type,Location_Type,Latitude,Longitude
87,-77.5973515656772,43.151890819839295,2130,"253 Alexander St, Rochester, NY, 14607",2016,9,1930,2016-09-24T19:30:00.000Z,2016,9,1300,2016-09-26T13:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.1517416,-77.5968195
88,-77.6315824508915,43.11779407219629,2132,"400 Kendrick Rd, Rochester, NY, 14620",2016,9,1000,2016-09-26T10:00:00.000Z,2016,9,1020,2016-09-27T10:20:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,College,43.1176965,-77.6316413
89,-77.63074422122041,43.1336715869691,2133,"1236 S Plymouth Ave, Rochester, NY, 14611",2016,9,1600,2016-09-23T16:00:00.000Z,2016,9,1200,2016-09-27T12:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,College,43.1336216,-77.62977
90,-77.60112219769559,43.1574299435271,2135,"26 Gibbs St, Rochester, NY, 14604",2016,9,800,2016-09-12T08:00:00.000Z,2016,9,900,2016-09-16T09:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,College,43.1577065,-77.60137259999999
91,-77.5856087955181,43.14557168078171,2136,"184 Dartmouth St, Rochester, NY, 14607",2016,9,2130,2016-09-16T21:30:00.000Z,2016,9,618,2016-09-17T06:18:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Parking Lot,43.1455164,-77.58547089999999
92,-77.6048998354723,43.152953501203,2137,"76 Woodbury Blvd, Rochester, NY, 14604",2016,9,1900,2016-09-17T19:00:00.000Z,2016,9,1,2016-09-18T00:01:00.000Z,F,Grand Larceny 4th: Value Property Greater Than $1000        ,6,* No Weapon Specified *,Theft of Motor Vehicle Parts or Accessories,Street,43.1528358,-77.6050376
93,-77.6379364852638,43.1810780572436,2138,"294 Driving Park Ave, Rochester, NY, 14613",2016,9,1420,2016-09-23T14:20:00.000Z,2016,9,1615,2016-09-23T16:15:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.1810652,-77.6378852
94,-77.5903561885392,43.1523101607742,2139,"Arnold Park, Rochester, NY, 14607",2016,9,1500,2016-09-24T15:00:00.000Z,2016,9,30,2016-09-25T00:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1510267,-77.5910488
95,-77.6137115734733,43.1798630106644,2140,"1129 N Clinton Ave, Rochester, NY, 14621",2016,9,300,2016-09-21T03:00:00.000Z,2016,9,400,2016-09-21T04:00:00.000Z,F,Robbery 2nd: Displays What Appears To Be a Firearm          ,3,Semiautomatic Handgun,* No Larceny Type Specified *,Other Commercial Service Location,43.1797714,-77.6148221
96,-77.5681040614401,43.1565651938573,2142,"643 Culver Rd, Rochester, NY, 14609",2016,9,1915,2016-09-24T19:15:00.000Z,2016,9,1917,2016-09-24T19:17:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1564718,-77.5680156
97,-77.6243579257203,43.1236079462745,2143,"601 Elmwood Ave, Rochester, NY, 14620",2016,9,1533,2016-09-23T15:33:00.000Z,2016,9,1825,2016-09-23T18:25:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Hospital,43.1226582,-77.62545469999999
98,-77.5944548797671,43.142884971436395,2144,"553 S Goodman St, Rochester, NY, 14607",2016,9,2239,2016-09-22T22:39:00.000Z,2016,9,2239,2016-09-22T22:39:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.1428811,-77.59442450000002
99,-77.63074422122041,43.1336715869691,2145,"1236 S Plymouth Ave, Rochester, NY, 14611",2016,9,0,2016-09-25T00:00:00.000Z,2016,9,1346,2016-09-25T13:46:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Residential Facility,43.1336216,-77.62977
100,-77.6318252025272,43.173527902403094,2146,"87 Emerson St, Rochester, NY, 14613",2016,9,1830,2016-09-13T18:30:00.000Z,2016,9,730,2016-09-14T07:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Yard,43.1734389,-77.6317528
101,-77.6055494146668,43.145864708447895,2147,"509 South Ave, Rochester, NY, 14620",2016,9,2300,2016-09-15T23:00:00.000Z,2016,9,930,2016-09-16T09:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1458223,-77.6056894
102,-77.6243579257203,43.1236079462745,2148,"601 Elmwood Ave, Rochester, NY, 14620",2016,9,745,2016-09-23T07:45:00.000Z,2016,9,815,2016-09-23T08:15:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Hospital,43.1226582,-77.62545469999999
103,-77.59400293232791,43.18983682453171,2149,"52 Valois St, Rochester, NY, 14621",2016,9,1800,2016-09-18T18:00:00.000Z,2016,9,2330,2016-09-18T23:30:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1898174,-77.59402159999999
104,-77.64600093046009,43.19249930058889,2150,"759 Flower City Park, Rochester, NY, 14615",2016,9,1300,2016-09-13T13:00:00.000Z,2016,9,1800,2016-09-16T18:00:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Garage/Shed,43.19229869999999,-77.6459388
105,-77.6508418746632,43.190608585747604,2151,"3 Arborwood Cres, Rochester, NY, 14615",2016,9,1400,2016-09-15T14:00:00.000Z,2016,9,900,2016-09-16T09:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1907331,-77.6512478
106,-77.6243579257203,43.1236079462745,2154,"601 Elmwood Ave, Rochester, NY, 14620",2016,9,1500,2016-09-20T15:00:00.000Z,2016,9,900,2016-09-21T09:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Hospital,43.1226582,-77.62545469999999
107,-77.61873122999579,43.12229269434361,2155,"1441 Mount Hope Ave, Rochester, NY, 14620",2016,9,700,2016-09-23T07:00:00.000Z,2016,9,1230,2016-09-23T12:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1219575,-77.61929119999999
108,-77.6120809780059,43.1307898299199,2156,"61 Pavilion St, Rochester, NY, 14620",2016,9,1830,2016-09-21T18:30:00.000Z,2016,9,930,2016-09-22T09:30:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Garage/Shed,43.1307873,-77.61206109999999
109,-77.65211095502009,43.1682617136763,2157,"130 Canton St, Rochester, NY, 14606",2016,8,2359,2016-08-04T23:59:00.000Z,2016,8,2359,2016-08-04T23:59:00.000Z,M,Unauthorized Use of a Vehicle: Without Owner Consent        ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.1682611,-77.6521583
110,-77.5851688249037,43.1600998326647,2158,"42 Birch Cres, Rochester, NY, 14607",2016,9,730,2016-09-15T07:30:00.000Z,2016,9,2359,2016-09-15T23:59:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Mailbox,Grocery/Supermarket,43.1600595,-77.58511279999999
111,-77.59239287442121,43.19470941994351,2159,"994 Carter St, Rochester, NY, 14621",2016,8,1630,2016-08-02T16:30:00.000Z,2016,8,1145,2016-08-03T11:45:00.000Z,M,Unauthorized Use of a Vehicle: Without Owner Consent        ,7,* No Weapon Specified *,Motor Vehicle Theft,Auto Shop,43.19593190000001,-77.59193599999999
112,-77.5931207864285,43.1515374693459,2161,"100 Park Ave, Rochester, NY, 14607",2016,9,200,2016-09-24T02:00:00.000Z,2016,9,2100,2016-09-24T21:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1515695,-77.5931847
113,-77.6243579257203,43.1236079462745,2162,"601 Elmwood Ave, Rochester, NY, 14620",2016,9,1114,2016-09-17T11:14:00.000Z,2016,9,1200,2016-09-17T12:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Hospital,43.1226582,-77.62545469999999
114,-77.63803501907479,43.1664133974568,2163,"35 Myrtle Hill Park, Rochester, NY, 14606",2016,9,1400,2016-09-18T14:00:00.000Z,2016,9,1530,2016-09-18T15:30:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1662128,-77.63792819999999
115,-77.5965214440402,43.1454432188295,2164,"41 Elmhurst St, Rochester, NY, 14607",2016,9,1000,2016-09-15T10:00:00.000Z,2016,9,1640,2016-09-15T16:40:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1454572,-77.5964838
116,-77.59373370815,43.1483583054212,2165,"294 Meigs St, Rochester, NY, 14607",2016,8,1700,2016-08-02T17:00:00.000Z,2016,8,1100,2016-08-03T11:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Unknown,43.148355,-77.5936743
117,-77.61881136279571,43.2469810722721,2166,"69 Atwell St, Rochester, NY, 14612",2016,8,2200,2016-08-07T22:00:00.000Z,2016,8,900,2016-08-08T09:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Yard,43.2471342,-77.61900589999999
118,-77.6124115538055,43.2595974787582,2167,"15 Meriden St, Rochester, NY, 14612",2016,8,0,2016-08-01T00:00:00.000Z,2016,9,2000,2016-09-05T20:00:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Parking Lot,43.2595772,-77.6123744
119,-77.6163863137667,43.1836561838458,2168,"283 Hollenbeck St, Rochester, NY, 14621",2016,8,849,2016-08-05T08:49:00.000Z,2016,8,849,2016-08-05T08:49:00.000Z,F,Unauthorized Use of Vehicle 2nd                             ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.1843029,-77.6170255
120,-77.62232558098779,43.1317896471007,2169,"500 Wilson Blvd, Rochester, NY, 14620",2016,8,1800,2016-08-07T18:00:00.000Z,2016,8,1530,2016-08-08T15:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,College,43.12856190000001,-77.6300753
121,-77.6008534265669,43.1613195060221,2170,"225 Gibbs St, Rochester, NY, 14605",2016,8,1756,2016-08-06T17:56:00.000Z,2016,8,2210,2016-08-06T22:10:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Rental Storage Facility,43.1615336,-77.60143029999999
122,-77.6010808705766,43.1498172009311,2171,"191 Griffith St, Rochester, NY, 14607",2016,12,700,2016-12-20T07:00:00.000Z,2017,1,30,2017-01-03T00:30:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1497384,-77.6011011
123,-77.6339646781083,43.1543205281165,2172,"40 Silver St, Rochester, NY, 14611",2016,8,330,2016-08-10T03:30:00.000Z,2016,8,330,2016-08-10T03:30:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Other Commercial Service Location,43.1542325,-77.6341924
124,-77.6243579257203,43.1236079462745,2173,"601 Elmwood Ave, Rochester, NY, 14620",2016,9,1700,2016-09-15T17:00:00.000Z,2016,9,0,2016-09-16T00:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Hospital,43.1226582,-77.62545469999999
125,-77.5700591066946,43.1503716452345,2174,"36 Sager Dr, Rochester, NY, 14607",2016,8,1300,2016-08-04T13:00:00.000Z,2016,8,1300,2016-08-04T13:00:00.000Z,F,Grand Larceny 3rd: Property Value Exceeds $3000             ,6,* No Weapon Specified *,Motor Vehicle Theft,Auto Shop,43.150517,-77.5701124
126,-77.5786152511853,43.187474268776704,2175,"1625 Norton St, Rochester, NY, 14609",2016,7,1200,2016-07-27T12:00:00.000Z,2016,7,900,2016-07-30T09:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Yard,43.187553,-77.578418
127,-77.6243579257203,43.1236079462745,2176,"601 Elmwood Ave, Rochester, NY, 14620",2016,8,1330,2016-08-03T13:30:00.000Z,2016,8,1330,2016-08-03T13:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Hospital,43.1226582,-77.62545469999999
128,-77.5973515656772,43.151890819839295,2177,"253 Alexander St, Rochester, NY, 14607",2016,8,1500,2016-08-03T15:00:00.000Z,2016,8,1813,2016-08-03T18:13:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1517416,-77.5968195
129,-77.63531654008791,43.2049712731312,2178,"228 Merrill St, Rochester, NY, 14615",2016,8,600,2016-08-04T06:00:00.000Z,2016,8,1000,2016-08-04T10:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.2049649,-77.6353335
130,-77.5596592963975,43.1604784447426,2179,"46 Durham St, Rochester, NY, 14609",2016,9,1100,2016-09-12T11:00:00.000Z,2016,9,1200,2016-09-12T12:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Other Residential,43.1610468,-77.5595548
131,-77.6414366404092,43.190678871885396,2180,"255 Electric Ave, Rochester, NY, 14613",2016,8,2030,2016-08-05T20:30:00.000Z,2016,8,1737,2016-08-06T17:37:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Yard,43.1906865,-77.6414377
132,-77.6033453686392,43.14813385288,2181,"480 S Clinton Ave, Rochester, NY, 14620",2016,8,1735,2016-08-08T17:35:00.000Z,2016,8,1800,2016-08-08T18:00:00.000Z,F,Robbery 2nd: Causes Physical Injury                         ,3,Personal Weapons,* No Larceny Type Specified *,Other Outside Location,43.1505168,-77.6042024
133,-77.5915153629042,43.1661012404816,2182,"39 Trinidad St, Rochester, NY, 14605",2016,8,2235,2016-08-04T22:35:00.000Z,2016,8,2235,2016-08-04T22:35:00.000Z,F,Robbery 1st: Forcible Theft Armed With a Deadly Weapon      ,3,Semiautomatic Handgun,* No Larceny Type Specified *,Parking Lot,43.1659239,-77.591757
134,-77.5748799752119,43.165606527307794,2183,"151 Parsells Ave, Rochester, NY, 14609",2016,8,1345,2016-08-08T13:45:00.000Z,2016,8,1400,2016-08-08T14:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1654045,-77.5748752
135,-77.6282979189963,43.148983337743104,2184,"302 Adams St, Rochester, NY, 14608",2016,8,1017,2016-08-03T10:17:00.000Z,2016,8,1017,2016-08-03T10:17:00.000Z,F,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Multiple Dwelling,43.148982,-77.6283076
136,-77.6003348052197,43.1686631142034,2185,"43 Wilson St, Rochester, NY, 14605",2016,9,1045,2016-09-15T10:45:00.000Z,2016,9,1820,2016-09-15T18:20:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.168572,-77.600264
137,-77.63592299109341,43.1433662106542,2188,"346 Genesee St, Rochester, NY, 14611",2016,7,900,2016-07-01T09:00:00.000Z,2016,8,900,2016-08-01T09:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.1433747,-77.6357629
138,-77.57090014373759,43.1655795971479,2189,"287 Parsells Ave, Rochester, NY, 14609",2016,8,1000,2016-08-02T10:00:00.000Z,2016,8,1715,2016-08-02T17:15:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1655419,-77.570875
139,-77.6117055189216,43.1433262859096,2190,"315 Mount Hope Ave, Rochester, NY, 14620",2016,8,1800,2016-08-02T18:00:00.000Z,2016,8,1155,2016-08-06T11:55:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.1423287,-77.61240099999999
140,-77.61803171858492,43.239222469021904,2191,"114 Afton St, Rochester, NY, 14612",2016,8,1200,2016-08-28T12:00:00.000Z,2016,9,1300,2016-09-14T13:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.2392478,-77.6179468
141,-77.63582236697219,43.17627640640679,2192,"82 Glendale Park, Rochester, NY, 14613",2016,9,1200,2016-09-14T12:00:00.000Z,2016,9,1500,2016-09-14T15:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Single Family Home,43.176246,-77.6358379
142,-77.57235324314901,43.15003435069939,2193,"1194 East Ave, Rochester, NY, 14607",2016,8,445,2016-08-03T04:45:00.000Z,2016,8,506,2016-08-03T05:06:00.000Z,F,Assault 2nd: Cause Injury to Non Participant During Commissi,4,Other Weapon,* No Larceny Type Specified *,Yard,43.1500164,-77.5722854
143,-77.64830764530721,43.1909358219209,2194,"508 Electric Ave, Rochester, NY, 14613",2016,9,2226,2016-09-09T22:26:00.000Z,2016,9,2226,2016-09-09T22:26:00.000Z,F,Robbery 1st: Displays What Appears To Be a Firearm          ,3,Semiautomatic Handgun,* No Larceny Type Specified *,Other Outside Location,43.1910343,-77.648355
144,-77.5707950937558,43.1736756585273,2195,"187 Bock St, Rochester, NY, 14609",2016,8,300,2016-08-04T03:00:00.000Z,2016,8,300,2016-08-04T03:00:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Semiautomatic Rifle,* No Larceny Type Specified *,Street,43.1737291,-77.5707407
