X,Y,OBJECTID,Geocode_Address,Geocode_Street,Case_Number,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Reported_Date_Year,Reported_Date_Month,Reported_Time,Reported_Timestamp,Address_StreetFull,Address_City,Address_State,Patrol_Beat,Patrol_Section,Case_Status,Statute_Title,Statute_Section,Statute_Subsection,Statute_Degree,Statute_Class,Statute_Category,Statute_Text,Statute_Description,Statute_CrimeCategory,Statute_Attempted,Weapon_Description,Larceny_Type,Location_Type,Geo_Beat,Geo_Section,Geo_Section_Num
-77.5719758155467,43.1386414389645,2453,"80 Culver Rd, Rochester, NY, 14620",80 CULVER ROAD,2017-00187053,2017,3,1700,2017-03-27T17:00:00.000Z,2017,3,2000,2017-03-27T20:00:00.000Z,2017,7,1118,2017-07-28T15:18:00.000Z,80 CULVER ROAD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5719758155467,43.1386414389645,2454,"80 Culver Rd, Rochester, NY, 14620",80 CULVER ROAD,2017-00140044,2017,6,1825,2017-06-11T18:25:00.000Z,2017,6,1825,2017-06-11T18:25:00.000Z,2017,6,1839,2017-06-11T22:39:00.000Z,80 CULVER ROAD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6096885164412,43.1968897065489,2460,"273 Collingwood Dr, Rochester, NY, 14621",273 COLLINGWOOD DR,2017-00214174,2017,8,1245,2017-08-24T12:45:00.000Z,2017,8,1400,2017-08-24T14:00:00.000Z,2017,8,1402,2017-08-24T18:02:00.000Z,273 COLLINGWOOD DR,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.620265156625,43.1885657481759,2461,"1786 St Paul St, Rochester, NY, 14621",1786 ST PAUL ST,2017-00033388,2017,1,2130,2017-01-22T21:30:00.000Z,2017,1,2130,2017-01-27T21:30:00.000Z,2017,2,952,2017-02-12T14:52:00.000Z,1786 ST PAUL ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
,,2469,,71 CELEBRATION DR,2017-00043566,2017,2,2345,2017-02-23T23:45:00.000Z,2017,2,100,2017-02-24T01:00:00.000Z,2017,2,1200,2017-02-24T17:00:00.000Z,71 CELEBRATION DR,***,NY,,,,,,,,,,,,,,,,,,,
,,2470,,71 CELEBRATION DR,2017-00026712,2017,2,1,2017-02-03T00:01:00.000Z,2017,2,150,2017-02-03T01:50:00.000Z,2017,2,1444,2017-02-03T19:44:00.000Z,71 CELEBRATION DR,***,NY,,,,,,,,,,,,,,,,,,,
-77.5915644109238,43.1544184343644,2480,"484 East Ave, Rochester, NY, 14607",484 EAST AVE,2017-00282644,2017,11,2245,2017-11-04T22:45:00.000Z,2017,11,2245,2017-11-04T22:45:00.000Z,2017,11,1825,2017-11-05T23:25:00.000Z,484 EAST AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6139022434591,43.1812776676163,2485,"1201 N Clinton Ave, Rochester, NY, 14621",1201 N CLINTON AVE,2017-00131882,2017,6,1030,2017-06-03T10:30:00.000Z,2017,6,1030,2017-06-03T10:30:00.000Z,2017,6,1124,2017-06-03T15:24:00.000Z,1201 N CLINTON AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6548430298197,43.1675735959586,2486,"150 Sunset St, Rochester, NY, 14606",150 SUNSET ST,2017-00035527,2017,2,1300,2017-02-14T13:00:00.000Z,2017,2,834,2017-02-15T08:34:00.000Z,2017,2,834,2017-02-15T13:34:00.000Z,150 SUNSET ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6423265864191,43.2174087006755,2488,"32 Eastland Rd, Rochester, NY, 14616",32 EASTLAND ROAD,2017-00037298,2017,2,1400,2017-02-17T14:00:00.000Z,2017,2,1400,2017-02-17T14:00:00.000Z,2017,2,1400,2017-02-17T19:00:00.000Z,32 EASTLAND ROAD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5991775444173,43.1672232636416,2509,"Portland Ave, Rochester, NY, 14605",1492 PORTLAND AVE,2017-00127532,2017,5,1500,2017-05-30T15:00:00.000Z,2017,5,1500,2017-05-30T15:00:00.000Z,2017,5,1500,2017-05-30T19:00:00.000Z,1492 PORTLAND AVE,***,NY,,,,,,,,,,,,,,,,,,,
-77.5903345315881,43.1410250836669,2520,"16 Lansdale St, Rochester, NY, 14620",16 LANSDALE ST,2017-00299896,2017,11,2000,2017-11-21T20:00:00.000Z,2017,11,900,2017-11-24T09:00:00.000Z,2017,11,1505,2017-11-27T20:05:00.000Z,16 LANSDALE ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5522571036607,43.1505253959453,2528,"264 North Winton Rd, Rochester, NY, 14610",264 N WINTON ROAD,2017-00257254,2017,10,100,2017-10-08T01:00:00.000Z,2017,10,100,2017-10-08T01:00:00.000Z,2017,10,1016,2017-10-08T14:16:00.000Z,264 N WINTON ROAD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.652222612475,43.1883111044746,2533,"231 Arborwood Ln, Rochester, NY, 14615",231 ARBORWOOD LANE,2017-00316067,2017,12,1300,2017-12-17T13:00:00.000Z,2017,12,1300,2017-12-17T13:00:00.000Z,2017,12,1404,2017-12-17T19:04:00.000Z,231 ARBORWOOD LANE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.652222612475,43.1883111044746,2534,"231 Arborwood Ln, Rochester, NY, 14615",231 ARBORWOOD LANE,2017-00250480,2017,10,1204,2017-10-01T12:04:00.000Z,2017,10,1204,2017-10-01T12:04:00.000Z,2017,10,1241,2017-10-01T16:41:00.000Z,231 ARBORWOOD LANE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,2542,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00213143,2017,8,800,2017-08-22T08:00:00.000Z,2017,8,1400,2017-08-23T14:00:00.000Z,2017,8,1426,2017-08-23T18:26:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,2543,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00185087,2017,7,845,2017-07-25T08:45:00.000Z,2017,7,1700,2017-07-25T17:00:00.000Z,2017,7,1155,2017-07-26T15:55:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,2544,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00168302,2017,7,2330,2017-07-08T23:30:00.000Z,2017,7,730,2017-07-09T07:30:00.000Z,2017,7,802,2017-07-09T12:02:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,2545,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00002029,2017,1,845,2017-01-03T08:45:00.000Z,2017,1,1600,2017-01-03T16:00:00.000Z,2017,1,1608,2017-01-03T21:08:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6506819172518,43.188312131634,2564,"292 Arborwood Ln, Rochester, NY, 14615",292 ARBORWOOD LANE,2017-00277444,2017,10,600,2017-10-30T06:00:00.000Z,2017,10,1600,2017-10-30T16:00:00.000Z,2017,10,1606,2017-10-30T20:06:00.000Z,292 ARBORWOOD LANE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6435715390309,43.1863713325967,2588,"450 Augustine St, Rochester, NY, 14613",450 AUGUSTINE ST,2017-00257320,2017,10,800,2017-10-05T08:00:00.000Z,2017,10,1217,2017-10-08T12:17:00.000Z,2017,10,1217,2017-10-08T16:17:00.000Z,450 AUGUSTINE ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6462595147545,43.1475558278507,2593,"112 Thorndale Ter, Rochester, NY, 14611",112 THORNDALE TER,2017-00236744,2017,9,2200,2017-09-16T22:00:00.000Z,2017,9,930,2017-09-17T09:30:00.000Z,2017,9,948,2017-09-17T13:48:00.000Z,112 THORNDALE TER,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6162465215268,43.2460415097839,2631,"137 River St, Rochester, NY, 14612",137 RIVER ST,2017-00061040,2017,3,1500,2017-03-16T15:00:00.000Z,2017,3,830,2017-03-17T08:30:00.000Z,2017,3,1955,2017-03-17T23:55:00.000Z,137 RIVER ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5793558245988,43.1660770288144,2648,"73 Ferndale Cres, Rochester, NY, 14609",73 FERNDALE CRES,2017-00232895,2017,9,700,2017-09-13T07:00:00.000Z,2017,9,1600,2017-09-13T16:00:00.000Z,2017,9,1620,2017-09-13T20:20:00.000Z,73 FERNDALE CRES,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.560451938553,43.1409740620536,2657,"74 Beckwith Ter, Rochester, NY, 14610",74 BECKWITH TER,2017-00305769,2017,10,1200,2017-10-06T12:00:00.000Z,2017,12,1200,2017-12-04T12:00:00.000Z,2017,12,1400,2017-12-04T19:00:00.000Z,74 BECKWITH TER,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6009404049313,43.1838979180727,2662,"343 Weaver St, Rochester, NY, 14621",343 WEAVER ST,2017-00284064,2017,11,1,2017-11-07T00:01:00.000Z,2017,11,1000,2017-11-07T10:00:00.000Z,2017,11,1131,2017-11-07T16:31:00.000Z,343 WEAVER ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6397571413344,43.2107822490095,2666,"35 Mc Call Rd, Rochester, NY, 14615",35 MC CALL ROAD,2017-00131081,2017,6,1600,2017-06-02T16:00:00.000Z,2017,6,1630,2017-06-02T16:30:00.000Z,2017,6,1813,2017-06-02T22:13:00.000Z,35 MC CALL ROAD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6320062332704,43.1735267740061,2693,"95 Emerson St, Rochester, NY, 14613",95 EMERSON ST,2017-00122507,2017,5,955,2017-05-25T09:55:00.000Z,2017,5,959,2017-05-25T09:59:00.000Z,2017,5,955,2017-05-25T13:55:00.000Z,95 EMERSON ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6320062332704,43.1735267740061,2694,"95 Emerson St, Rochester, NY, 14613",95 EMERSON ST,2017-00122464,2017,5,845,2017-05-25T08:45:00.000Z,2017,5,850,2017-05-25T08:50:00.000Z,2017,5,848,2017-05-25T12:48:00.000Z,95 EMERSON ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
,,2697,,1 BAUSCH LOMB PL,2017-00172972,2017,7,650,2017-07-14T06:50:00.000Z,2017,7,745,2017-07-14T07:45:00.000Z,2017,7,745,2017-07-14T11:45:00.000Z,1 BAUSCH LOMB PL,***,NY,,,,,,,,,,,,,,,,,,,
-77.6050155599469,43.1471296458195,2704,"107 Comfort St, Rochester, NY, 14620",107 COMFORT ST,2017-00208424,2017,8,1100,2017-08-15T11:00:00.000Z,2017,8,1215,2017-08-15T12:15:00.000Z,2017,8,1225,2017-08-18T16:25:00.000Z,107 COMFORT ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6653223036932,43.1758051369062,2726,"35 Parkedge St, Rochester, NY, 14606",35 PARKEDGE ST,2017-00249744,2017,9,300,2017-09-29T03:00:00.000Z,2017,9,900,2017-09-30T09:00:00.000Z,2017,9,1424,2017-09-30T18:24:00.000Z,35 PARKEDGE ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5643708524325,43.187518415241,2742,"242 Norton Village Ln, Rochester, NY, 14609",242 NORTON VILLAGE LANE,2017-00005533,2017,1,2140,2017-01-07T21:40:00.000Z,2017,1,2140,2017-01-07T21:40:00.000Z,2017,1,2140,2017-01-08T02:40:00.000Z,242 NORTON VILLAGE LANE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5865476086835,43.1463693482188,2745,"154 Rutgers St, Rochester, NY, 14607",154 RUTGERS ST,2017-00256346,2017,10,1630,2017-10-06T16:30:00.000Z,2017,10,930,2017-10-07T09:30:00.000Z,2017,10,1149,2017-10-07T15:49:00.000Z,154 RUTGERS ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6011202891223,43.1337947369012,2758,"149 Gregory Hill Rd, Rochester, NY, 14620",149 GREGORY HILL ROAD,2017-00165312,2017,7,2100,2017-07-05T21:00:00.000Z,2017,7,745,2017-07-06T07:45:00.000Z,2017,7,745,2017-07-06T11:45:00.000Z,149 GREGORY HILL ROAD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,2772,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00082391,2017,4,915,2017-04-11T09:15:00.000Z,2017,4,1100,2017-04-11T11:00:00.000Z,2017,4,1148,2017-04-11T15:48:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5915297054189,43.1398194755673,2773,"147 Henrietta St, Rochester, NY, 14620",147 HENRIETTA ST,2017-00198751,2017,8,2100,2017-08-08T21:00:00.000Z,2017,8,705,2017-08-09T07:05:00.000Z,2017,8,710,2017-08-09T11:10:00.000Z,147 HENRIETTA ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5948235618098,43.1891871388137,2776,"22 Sayne St, Rochester, NY, 14621",22 SAYNE ST,2017-00281324,2017,11,2340,2017-11-03T23:40:00.000Z,2017,11,2349,2017-11-03T23:49:00.000Z,2017,11,2349,2017-11-04T03:49:00.000Z,22 SAYNE ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6548558317418,43.1661067458159,2778,"78 Sunset St, Rochester, NY, 14606",78 SUNSET ST,2017-00103630,2017,5,830,2017-05-05T08:30:00.000Z,2017,5,1231,2017-05-05T12:31:00.000Z,2017,5,1231,2017-05-05T16:31:00.000Z,78 SUNSET ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6411672784862,43.2165333525317,2784,"2630 Dewey Ave, Rochester, NY, 14616",2630 DEWEY AVE,2017-00128476,2017,5,2000,2017-05-30T20:00:00.000Z,2017,5,900,2017-05-31T09:00:00.000Z,2017,5,1200,2017-05-31T16:00:00.000Z,2630 DEWEY AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6411672784862,43.2165333525317,2785,"2630 Dewey Ave, Rochester, NY, 14616",2630 DEWEY AVE,2017-00084153,2017,4,2130,2017-04-12T21:30:00.000Z,2017,4,1150,2017-04-13T11:50:00.000Z,2017,4,1220,2017-04-13T16:20:00.000Z,2630 DEWEY AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6070314939671,43.1522939067512,2797,"210 South Ave, Rochester, NY, 14604",210 SOUTH AVE,2017-00017108,2017,1,1605,2017-01-22T16:05:00.000Z,2017,1,1605,2017-01-22T16:05:00.000Z,2017,1,1605,2017-01-22T21:05:00.000Z,210 SOUTH AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6003412305529,43.1907964595593,2800,"269 Dunn St, Rochester, NY, 14621",269 DUNN ST,2017-00169980,2017,7,230,2017-07-11T02:30:00.000Z,2017,7,300,2017-07-11T03:00:00.000Z,2017,7,352,2017-07-11T07:52:00.000Z,269 DUNN ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,2818,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00156353,2017,6,1505,2017-06-20T15:05:00.000Z,2017,6,1422,2017-06-23T14:22:00.000Z,2017,6,1605,2017-06-27T20:05:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6545365031751,43.1934479050125,2840,"20 Hollywood St, Rochester, NY, 14615",20 HOLLYWOOD ST,2017-00223406,2017,9,1430,2017-09-03T14:30:00.000Z,2017,9,1609,2017-09-03T16:09:00.000Z,2017,9,1437,2017-09-03T18:37:00.000Z,20 HOLLYWOOD ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5856245760585,43.1405253938369,2856,"114 Laburnam Cres, Rochester, NY, 14620",114 LABURNUM CRES,2017-00068821,2017,3,800,2017-03-26T08:00:00.000Z,2017,3,1100,2017-03-26T11:00:00.000Z,2017,3,1918,2017-03-26T23:18:00.000Z,114 LABURNUM CRES,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5570460018272,43.2323479978823,2865,"100 Zoo Rd, Rochester, NY, 14617",100 ZOO ROAD,2017-00086020,2017,4,1030,2017-04-15T10:30:00.000Z,2017,4,1135,2017-04-15T11:35:00.000Z,2017,4,1200,2017-04-15T16:00:00.000Z,100 ZOO ROAD,***,NY,,,,,,,,,,,,,,,,,,,
-77.5570460018272,43.2323479978823,2866,"100 Zoo Rd, Rochester, NY, 14617",100 ZOO ROAD,2017-00061619,2017,3,1230,2017-03-18T12:30:00.000Z,2017,3,1300,2017-03-18T13:00:00.000Z,2017,3,1300,2017-03-18T17:00:00.000Z,100 ZOO ROAD,***,NY,,,,,,,,,,,,,,,,,,,
-77.6305958523069,43.1603321979394,2873,"603 Smith St, Rochester, NY, 14608",603 SMITH ST,2017-00216084,2017,8,338,2017-08-26T03:38:00.000Z,2017,8,339,2017-08-26T03:39:00.000Z,2017,8,1318,2017-08-26T17:18:00.000Z,603 SMITH ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6071553977492,43.1923757529404,2885,"55 Seneca Manor Dr, Rochester, NY, 14621",55 SENECA MANOR DR,2017-00204031,2017,8,330,2017-08-14T03:30:00.000Z,2017,8,715,2017-08-14T07:15:00.000Z,2017,8,930,2017-08-14T13:30:00.000Z,55 SENECA MANOR DR,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6267009982442,43.1298190003708,2886,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2017-00280489,2017,11,0,2017-11-03T00:00:00.000Z,2017,11,32,2017-11-03T00:32:00.000Z,2017,11,32,2017-11-03T04:32:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6267009982442,43.1298190003708,2887,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2017-00268141,2017,10,1900,2017-10-19T19:00:00.000Z,2017,10,1930,2017-10-19T19:30:00.000Z,2017,10,2354,2017-10-20T03:54:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6267009982442,43.1298190003708,2888,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2017-00257015,2017,10,2230,2017-10-07T22:30:00.000Z,2017,10,2315,2017-10-07T23:15:00.000Z,2017,10,50,2017-10-08T04:50:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6267009982442,43.1298190003708,2889,"500 Joseph C Wilson Blvd, Rochester, NY, 14620",500 JOSEPH C WILSON BLVD,2017-00247100,2017,9,1600,2017-09-26T16:00:00.000Z,2017,9,100,2017-09-27T01:00:00.000Z,2017,9,1822,2017-09-27T22:22:00.000Z,500 JOSEPH C WILSON BLVD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6380059126284,43.1554827463203,2894,"484 Maple St, Rochester, NY, 14611",484 MAPLE ST,2017-00215933,2017,8,900,2017-08-01T09:00:00.000Z,2017,8,900,2017-08-09T09:00:00.000Z,2017,8,940,2017-08-26T13:40:00.000Z,484 MAPLE ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,2905,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00175097,2017,7,1037,2017-07-16T10:37:00.000Z,2017,7,1110,2017-07-16T11:10:00.000Z,2017,7,1037,2017-07-16T14:37:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,2906,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00129467,2017,6,838,2017-06-01T08:38:00.000Z,2017,6,851,2017-06-01T08:51:00.000Z,2017,6,838,2017-06-01T12:38:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,2907,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00087980,2017,4,1446,2017-04-17T14:46:00.000Z,2017,4,1530,2017-04-17T15:30:00.000Z,2017,4,1446,2017-04-17T18:46:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5951970056969,43.1627373701311,2930,"109 Woodward St, Rochester, NY, 14605",109 WOODWARD ST,2017-00075149,2017,4,0,2017-04-03T00:00:00.000Z,2017,4,636,2017-04-03T06:36:00.000Z,2017,4,636,2017-04-03T10:36:00.000Z,109 WOODWARD ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6178008614899,43.124333725044,2945,"1317 Mount Hope Ave, Rochester, NY, 14620",1317 MT HOPE AVE,2017-00059952,2017,3,1541,2017-03-16T15:41:00.000Z,2017,3,1542,2017-03-16T15:42:00.000Z,2017,3,1550,2017-03-16T19:50:00.000Z,1317 MT HOPE AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6039936510252,43.159901958448,2955,"121 Liberty Pole Way, Rochester, NY, 14604",121 LIBERTY POLE WAY,2017-00021892,2017,1,1300,2017-01-27T13:00:00.000Z,2017,1,1400,2017-01-27T14:00:00.000Z,2017,1,1602,2017-01-28T21:02:00.000Z,121 LIBERTY POLE WAY,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6695511135708,43.1612748554375,2971,"1525 Lyell Ave, Rochester, NY, 14606",1525 LYELL AVE,2017-00280120,2017,11,1700,2017-11-02T17:00:00.000Z,2017,11,1745,2017-11-02T17:45:00.000Z,2017,11,1845,2017-11-02T22:45:00.000Z,1525 LYELL AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6359045959773,43.1442238110964,2983,"300 Genesee St, Rochester, NY, 14611",300 GENESEE ST,2017-00089169,2017,4,1030,2017-04-18T10:30:00.000Z,2017,4,2200,2017-04-18T22:00:00.000Z,2017,4,2217,2017-04-19T02:17:00.000Z,300 GENESEE ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.62340967826,43.1500135676234,2986,"166 Atkinson St, Rochester, NY, 14608",166 ATKINSON ST,2017-00305920,2017,12,1230,2017-12-04T12:30:00.000Z,2017,12,1600,2017-12-04T16:00:00.000Z,2017,12,1644,2017-12-04T21:44:00.000Z,166 ATKINSON ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.62340967826,43.1500135676234,2987,"166 Atkinson St, Rochester, NY, 14608",166 ATKINSON ST,2017-00112677,2017,5,0,2017-05-11T00:00:00.000Z,2017,5,1500,2017-05-12T15:00:00.000Z,2017,5,1552,2017-05-15T19:52:00.000Z,166 ATKINSON ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,2999,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00205476,2017,8,2200,2017-08-14T22:00:00.000Z,2017,8,1600,2017-08-15T16:00:00.000Z,2017,8,1705,2017-08-15T21:05:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,3000,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00091590,2017,4,2008,2017-04-21T20:08:00.000Z,2017,4,2029,2017-04-21T20:29:00.000Z,2017,4,2008,2017-04-22T00:08:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5746984146522,43.1851628778646,3009,"49 Yates St, Rochester, NY, 14609",49 YATES ST,2017-00019390,2017,1,1345,2017-01-25T13:45:00.000Z,2017,1,1500,2017-01-25T15:00:00.000Z,2017,1,1514,2017-01-25T20:14:00.000Z,49 YATES ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6594459965228,43.1441889138181,3015,"29 Stanton St, Rochester, NY, 14611",29 STANTON ST,2017-00085903,2017,4,515,2017-04-15T05:15:00.000Z,2017,4,815,2017-04-15T08:15:00.000Z,2017,4,854,2017-04-15T12:54:00.000Z,29 STANTON ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.584098246368,43.1904730728649,3021,"1336 Portland Ave, Rochester, NY, 14621",1336 PORTLAND AVE,2017-00265003,2017,10,1700,2017-10-16T17:00:00.000Z,2017,10,1700,2017-10-16T17:00:00.000Z,2017,10,1726,2017-10-16T21:26:00.000Z,1336 PORTLAND AVE,***,NY,,,,,,,,,,,,,,,,,,,
-77.6350493218053,43.1489591037591,3036,"849 W Main St, Rochester, NY, 14611",849 W MAIN ST,2017-00073408,2017,3,2300,2017-03-31T23:00:00.000Z,2017,4,153,2017-04-01T01:53:00.000Z,2017,4,153,2017-04-01T05:53:00.000Z,849 W MAIN ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5773882118294,43.1401122126761,3040,"71 Culver Rd, Rochester, NY, 14620",71 CULVER ROAD,2017-00093976,2017,4,1229,2017-04-24T12:29:00.000Z,2017,4,1229,2017-04-24T12:29:00.000Z,2017,4,1255,2017-04-24T16:55:00.000Z,71 CULVER ROAD,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6275426630945,43.1666495071802,3049,"82 Ambrose St, Rochester, NY, 14608",82 AMBROSE ST,2017-00140019,2017,6,0,2017-06-09T00:00:00.000Z,2017,6,1728,2017-06-11T17:28:00.000Z,2017,6,1728,2017-06-11T21:28:00.000Z,82 AMBROSE ST,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.5852284777944,43.1546761173536,3070,"15 Rundel Park, Rochester, NY, 14607",15 RUNDEL PARK,2017-00207263,2017,8,1930,2017-08-16T19:30:00.000Z,2017,8,2235,2017-08-16T22:35:00.000Z,2017,8,1039,2017-08-17T14:39:00.000Z,15 RUNDEL PARK,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6129305022142,43.1707668625105,3081,"100 Borinquen Plz, Rochester, NY, 14605",100 BORINQUEN PLAZA,2017-00282588,2017,11,1500,2017-11-05T15:00:00.000Z,2017,11,1500,2017-11-05T15:00:00.000Z,2017,11,1609,2017-11-05T21:09:00.000Z,100 BORINQUEN PLAZA,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,3086,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00003561,2017,1,1830,2017-01-03T18:30:00.000Z,2017,1,1300,2017-01-05T13:00:00.000Z,2017,1,1349,2017-01-05T18:49:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6243579257203,43.1236079462745,3092,"601 Elmwood Ave, Rochester, NY, 14620",601 ELMWOOD AVE,2017-00080465,2017,4,1017,2017-04-09T10:17:00.000Z,2017,4,1018,2017-04-09T10:18:00.000Z,2017,4,1017,2017-04-09T14:17:00.000Z,601 ELMWOOD AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
-77.6695511135708,43.1612748554375,3096,"1601 Lyell Ave, Rochester, NY, 14606",1601 LYELL AVE,2017-00089523,2017,3,1416,2017-03-03T14:16:00.000Z,2017,4,1416,2017-04-03T14:16:00.000Z,2017,4,1221,2017-04-19T16:21:00.000Z,1601 LYELL AVE,Rochester,NY,,,,,,,,,,,,,,,,,,,
