,X,Y,OBJECTID,Geocode_Address,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Statute_Category,Statute_Description,Statute_CrimeCategory,Weapon_Description,Larceny_Type,Location_Type,Latitude,Longitude
5288,-77.631026214993,43.1445923039622,43189,"393 Champlain St, Rochester, NY, 14611",2015,12,1915,2015-12-10T19:15:00.000Z,2015,12,845,2015-12-11T08:45:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Single Family Home,43.1445854,-77.6310822
5289,-77.65082512745771,43.145280140489206,43207,"541 Chili Ave, Rochester, NY, 14611",2015,6,1630,2015-06-23T16:30:00.000Z,2015,6,1635,2015-06-23T16:35:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1451191,-77.6510279
5290,-77.6477965414175,43.1452160144983,43210,"52 Post Ave, Rochester, NY, 14619",2015,7,457,2015-07-18T04:57:00.000Z,2015,7,900,2015-07-20T09:00:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,All Other Larcenies,Unknown,43.1451793,-77.64777339999999
5291,-77.62803793042191,43.1920468031013,43219,"46 Gorsline St, Rochester, NY, 14613",2015,1,323,2015-01-03T03:23:00.000Z,2015,1,323,2015-01-03T03:23:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Yard,43.1920602,-77.6280838
5292,-77.63379463185659,43.18641287670629,43230,"102 Augustine St, Rochester, NY, 14613",2015,6,2200,2015-06-21T22:00:00.000Z,2015,6,900,2015-06-23T09:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.18644150000001,-77.6337897
5293,-77.5888784600658,43.1512428782399,43232,"26 S Goodman St, Rochester, NY, 14607",2015,12,1200,2015-12-09T12:00:00.000Z,2015,12,1300,2015-12-09T13:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Business Office,43.15117710000001,-77.5887043
5294,-77.56005461689921,43.1710770871167,43240,"1398 Culver Rd, Rochester, NY, 14609",2015,12,1257,2015-12-24T12:57:00.000Z,2015,12,1257,2015-12-24T12:57:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.1710472,-77.55999369999999
5295,-77.6408134094188,43.1348385610213,43257,"291 Sawyer St, Rochester, NY, 14619",2015,11,1345,2015-11-06T13:45:00.000Z,2015,11,1439,2015-11-06T14:39:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.13486400000001,-77.6408125
5296,-77.6028882886813,43.15641951199229,43268,"33 Chestnut St, Rochester, NY, 14604",2015,11,2000,2015-11-02T20:00:00.000Z,2015,11,2130,2015-11-02T21:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1564473,-77.602997
5297,-77.6211363377694,43.1631398150301,43285,"464 State St, Rochester, NY, 14614",2015,9,245,2015-09-12T02:45:00.000Z,2015,9,255,2015-09-12T02:55:00.000Z,F,Assault 2nd: With Intent To Cause Serious Physical Injury   ,4,Firearm,* No Larceny Type Specified *,Parking Lot,43.163149,-77.6211021
5298,-77.572612633971,43.1646320217048,43297,"305 Grand Ave, Rochester, NY, 14609",2015,8,2107,2015-08-27T21:07:00.000Z,2015,8,2107,2015-08-27T21:07:00.000Z,F,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Other Weapon,* No Larceny Type Specified *,Yard,43.1644937,-77.5725317
5299,-77.6047089122481,43.19375167746801,43300,"224 Seneca Manor Dr, Rochester, NY, 14621",2015,6,1645,2015-06-25T16:45:00.000Z,2015,6,850,2015-06-26T08:50:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.19400340000001,-77.6046045
5300,-77.6018058431445,43.1440695492735,43302,"60 Bond St, Rochester, NY, 14620",2015,8,1830,2015-08-18T18:30:00.000Z,2015,8,1920,2015-08-18T19:20:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Yard,43.144123,-77.6016439
5301,-77.6354964154903,43.1691141579386,43313,"242 Dewey Ave, Rochester, NY, 14608",2015,6,930,2015-06-17T09:30:00.000Z,2015,6,1215,2015-06-17T12:15:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Unknown,43.1691008,-77.6354848
5302,-77.59518006019871,43.1443586227629,43325,"370 Pearl St, Rochester, NY, 14607",2015,10,2330,2015-10-24T23:30:00.000Z,2015,10,1704,2015-10-25T17:04:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.144514,-77.5951
5303,-77.59518006019871,43.1443586227629,43326,"370 Pearl St, Rochester, NY, 14607",2015,10,200,2015-10-06T02:00:00.000Z,2015,10,1500,2015-10-07T15:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Barber/Beauty Shop,43.144514,-77.5951
5304,-77.56767977685341,43.1822311764143,43352,"522 Northland Ave, Rochester, NY, 14609",2015,10,800,2015-10-04T08:00:00.000Z,2015,10,1310,2015-10-14T13:10:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1822285,-77.56769589999999
5305,-77.5605621988045,43.1845915365275,43367,"2100 Culver Rd, Rochester, NY, 14609",2015,7,2030,2015-07-11T20:30:00.000Z,2015,7,2050,2015-07-11T20:50:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.184561,-77.56044179999999
5306,-77.6000978380207,43.1880972108683,43369,"1221 Hudson Ave, Rochester, NY, 14621",2015,8,2207,2015-08-18T22:07:00.000Z,2015,8,2207,2015-08-18T22:07:00.000Z,F,Robbery 1st: Use/Threatens Use of Dangerous Instrument      ,3,Knife/Cutting Instrument,* No Larceny Type Specified *,Yard,43.18806960000001,-77.5999277
5307,-77.55885569199799,43.1728443558745,43370,"1494 Culver Rd, Rochester, NY, 14609",2015,3,1523,2015-03-10T15:23:00.000Z,2015,3,2359,2015-03-10T23:59:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.172866,-77.558753
5308,-77.6656587298682,43.167036138473996,43379,"80 Steel St, Rochester, NY, 14606",2015,1,2000,2015-01-17T20:00:00.000Z,2015,1,600,2015-01-19T06:00:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,***,43.1671041,-77.6653362
5309,-77.5786433425056,43.162332478711605,43390,"12 Laura St, Rochester, NY, 14609",2015,4,1830,2015-04-02T18:30:00.000Z,2015,4,1830,2015-04-02T18:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Yard,43.1623293,-77.57862089999999
5310,-77.6126352911147,43.1562254350185,43394,"2 E Main St, Rochester, NY, 14614",2015,11,1010,2015-11-03T10:10:00.000Z,2015,11,1010,2015-11-03T10:10:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Street,43.1559373,-77.6124347
5311,-77.63841192894179,43.202677490308396,43395,"1 Velox St, Rochester, NY, 14615",2015,4,930,2015-04-29T09:30:00.000Z,2015,4,1110,2015-04-29T11:10:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.2026932,-77.63845979999999
5312,-77.63841192894179,43.202677490308396,43396,"1 Velox St, Rochester, NY, 14615",2015,1,129,2015-01-22T01:29:00.000Z,2015,1,129,2015-01-22T01:29:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Single Family Home,43.2026932,-77.63845979999999
5313,-77.6165009853971,43.17834727153271,43405,"19 Hollenbeck St, Rochester, NY, 14621",2015,4,1400,2015-04-09T14:00:00.000Z,2015,4,1000,2015-04-10T10:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Other Residential,43.1783411,-77.6164922
5314,-77.6343467669984,43.1418032819341,43417,"500 Columbia Ave, Rochester, NY, 14611",2015,12,700,2015-12-19T07:00:00.000Z,2015,12,700,2015-12-19T07:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Street,43.1417605,-77.6343118
5315,-77.61661892940229,43.1751925539065,43426,"19 Lill St, Rochester, NY, 14621",2015,1,1,2015-01-03T00:01:00.000Z,2015,1,800,2015-01-03T08:00:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.17517670000001,-77.61661529999999
5316,-77.6390951910341,43.18017009450401,43438,"812 Dewey Ave, Rochester, NY, 14613",2015,11,2132,2015-11-15T21:32:00.000Z,2015,11,2132,2015-11-15T21:32:00.000Z,F,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Multiple Dwelling,43.18005429999999,-77.6391141
5317,-77.60164380681229,43.1633963454586,43492,"308 North St, Rochester, NY, 14605",2015,12,135,2015-12-24T01:35:00.000Z,2015,12,135,2015-12-24T01:35:00.000Z,F,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Street,43.1633555,-77.6015773
5318,-77.60164380681229,43.1633963454586,43493,"308 North St, Rochester, NY, 14605",2015,6,130,2015-06-02T01:30:00.000Z,2015,6,200,2015-06-02T02:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1633555,-77.6015773
5319,-77.65315468744541,43.1649357733311,43501,"1074 Lyell Ave, Rochester, NY, 14606",2015,8,1900,2015-08-29T19:00:00.000Z,2015,8,904,2015-08-30T09:04:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,***,43.164778,-77.6531826
5320,-77.56729021630649,43.168357514781896,43515,"280 Rosewood Ter, Rochester, NY, 14609",2015,6,1200,2015-06-30T12:00:00.000Z,2015,6,1220,2015-06-30T12:20:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Single Family Home,43.1683543,-77.5672929
5321,-77.6484460543363,43.164892773501904,43532,"586 Lyell Ave, Rochester, NY, 14606",2015,9,2030,2015-09-02T20:30:00.000Z,2015,9,1703,2015-09-03T17:03:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Auto Shop,43.1648672,-77.64839979999999
5322,-77.5996030482767,43.193360581563795,43548,"1462 Hudson Ave, Rochester, NY, 14621",2015,10,36,2015-10-09T00:36:00.000Z,2015,10,36,2015-10-09T00:36:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Other Retail Store,43.19335340000001,-77.59960769999999
5323,-77.5875582805197,43.175798170264905,43563,"1298 Clifford Ave, Rochester, NY, 14621",2015,3,1730,2015-03-05T17:30:00.000Z,2015,3,800,2015-03-06T08:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Auto Shop,43.1757867,-77.5875975
5324,-77.6171876084797,43.1981753488296,43569,"10 Navarre Rd, Rochester, NY, 14621",2015,2,1500,2015-02-10T15:00:00.000Z,2015,2,1233,2015-02-19T12:33:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1981688,-77.61716349999999
5325,-77.6698265714589,43.1773839792885,43573,"665 Colfax St, Rochester, NY, 14606",2015,8,1310,2015-08-07T13:10:00.000Z,2015,8,1330,2015-08-07T13:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,School,43.1789164,-77.6697057
5326,-77.6262613871434,43.1448865100272,43577,"195 Reynolds St, Rochester, NY, 14608",2015,7,135,2015-07-06T01:35:00.000Z,2015,7,135,2015-07-06T01:35:00.000Z,F,Robbery 3rd                                                 ,3,Personal Weapons,* No Larceny Type Specified *,Street,43.144882,-77.62629369999999
5327,-77.6063677533114,43.14200649680021,43580,"220 Gregory St, Rochester, NY, 14620",2015,9,900,2015-09-15T09:00:00.000Z,2015,9,1100,2015-09-15T11:00:00.000Z,F,Grand Larceny 4th: Value Property Greater Than $1000        ,6,* No Weapon Specified *,All Other Larcenies,Yard,43.1421307,-77.606287
5328,-77.6451805982724,43.1976816203192,43581,"219 Rand St, Rochester, NY, 14615",2015,10,1630,2015-10-04T16:30:00.000Z,2015,10,1700,2015-10-04T17:00:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1976923,-77.6451853
5329,-77.570657898094,43.23193831488361,43721,"1200 North Kings Hwy, Rochester, NY, 14617",2015,5,1430,2015-05-25T14:30:00.000Z,2015,5,1445,2015-05-25T14:45:00.000Z,F,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Other Outside Location,43.2354299,-77.571972
5330,-77.570657898094,43.23193831488361,43722,"1200 North Kings Hwy, Rochester, NY, 14617",2015,3,1243,2015-03-27T12:43:00.000Z,2015,3,1300,2015-03-27T13:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Park/Playground,43.2354299,-77.571972
5331,-77.570657898094,43.23193831488361,43723,"1200 North Kings Hwy, Rochester, NY, 14617",2015,1,1440,2015-01-03T14:40:00.000Z,2015,1,1500,2015-01-03T15:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.2354299,-77.571972
5332,-77.570657898094,43.23193831488361,43728,"1200 North Kings Hwy, Rochester, NY, 14617",2015,12,1500,2015-12-07T15:00:00.000Z,2015,12,1600,2015-12-07T16:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.2354299,-77.571972
5333,-77.570657898094,43.23193831488361,43729,"1200 North Kings Hwy, Rochester, NY, 14617",2015,11,900,2015-11-29T09:00:00.000Z,2015,11,940,2015-11-29T09:40:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.2354299,-77.571972
5334,-77.570657898094,43.23193831488361,43730,"1200 North Kings Hwy, Rochester, NY, 14617",2015,9,2100,2015-09-29T21:00:00.000Z,2015,9,2200,2015-09-29T22:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Park/Playground,43.2354299,-77.571972
5335,-77.570657898094,43.23193831488361,43731,"1200 North Kings Hwy, Rochester, NY, 14617",2015,7,1900,2015-07-30T19:00:00.000Z,2015,7,2000,2015-07-30T20:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Park/Playground,43.2354299,-77.571972
5336,-77.570657898094,43.23193831488361,43732,"1200 North Kings Hwy, Rochester, NY, 14617",2015,8,1100,2015-08-08T11:00:00.000Z,2015,8,1330,2015-08-08T13:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Park/Playground,43.2354299,-77.571972
5337,-77.5838690503099,43.188691488429605,43794,"1244 Portland Ave, Rochester, NY, 14621",2015,9,1200,2015-09-04T12:00:00.000Z,2015,9,1430,2015-09-04T14:30:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.1886719,-77.583803
5338,-77.6345243690038,43.175770059646595,43799,"8 Tacoma St, Rochester, NY, 14613",2015,5,1600,2015-05-04T16:00:00.000Z,2015,5,2130,2015-05-05T21:30:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Garage/Shed,43.1757575,-77.6344872
5339,-77.5955606561658,43.1567905604608,43812,"32 N Union St, Rochester, NY, 14607",2015,9,2200,2015-09-06T22:00:00.000Z,2015,9,2330,2015-09-06T23:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1598547,-77.5943145
5340,-77.6081039962636,43.165538864384395,43820,"182 Ward St, Rochester, NY, 14605",2015,7,0,2015-07-14T00:00:00.000Z,2015,7,550,2015-07-14T05:50:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.16544469999999,-77.608051
5341,-77.5605912505576,43.1761505832094,43827,"2267 Clifford Ave, Rochester, NY, 14609",2015,1,800,2015-01-26T08:00:00.000Z,2015,1,900,2015-01-26T09:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Retail Store,43.1761019,-77.5606471
5342,-77.64197545467479,43.1619928744448,43831,"124 Murray St, Rochester, NY, 14606",2015,11,100,2015-11-16T01:00:00.000Z,2015,11,300,2015-11-16T03:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1619676,-77.6420011
5343,-77.6113209183056,43.153017581094296,43839,"1 Court St, Rochester, NY, 14614",2015,8,800,2015-08-09T08:00:00.000Z,2015,8,1430,2015-08-09T14:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.153303,-77.60996469999999
5344,-77.66012173280721,43.1813345807846,43846,"1521 Mount Read Blvd, Rochester, NY, 14606",2015,9,200,2015-09-27T02:00:00.000Z,2015,9,1041,2015-09-27T10:41:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Auto Shop,43.1813036,-77.6604505
5345,-77.66012173280721,43.1813345807846,43847,"1521 Mount Read Blvd, Rochester, NY, 14606",2015,1,1400,2015-01-15T14:00:00.000Z,2015,1,800,2015-01-20T08:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1813036,-77.6604505
5346,-77.5853003037062,43.1897280996256,43862,"1295 Portland Ave, Rochester, NY, 14621",2015,7,1005,2015-07-21T10:05:00.000Z,2015,7,1005,2015-07-21T10:05:00.000Z,F,Grand Larceny 4th: Property Taken From Person               ,6,* No Weapon Specified *,Purse-snatching,Street,43.1897145,-77.5854485
5347,-77.5853003037062,43.1897280996256,43863,"1295 Portland Ave, Rochester, NY, 14621",2015,6,1145,2015-06-25T11:45:00.000Z,2015,6,1145,2015-06-25T11:45:00.000Z,F,Grand Larceny 4th: Value Property Greater Than $1000        ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1897145,-77.5854485
5348,-77.5853003037062,43.1897280996256,43864,"1295 Portland Ave, Rochester, NY, 14621",2015,5,1500,2015-05-14T15:00:00.000Z,2015,5,1226,2015-05-18T12:26:00.000Z,F,Grand Larceny 4th: Value Property Greater Than $1000        ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1897145,-77.5854485
5349,-77.5991179921692,43.18153998867601,43877,"900 Hudson Ave, Rochester, NY, 14621",2015,6,800,2015-06-14T08:00:00.000Z,2015,6,2227,2015-06-17T22:27:00.000Z,M,Assault 3rd: With Crim Negligence Cause Injury With Weapon/I,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Unknown,43.1814241,-77.5989427
5350,-77.5775204360115,43.17092861300671,43878,"599 Bay St, Rochester, NY, 14609",2015,5,850,2015-05-10T08:50:00.000Z,2015,5,1500,2015-05-10T15:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Single Family Home,43.1708936,-77.57750159999999
5351,-77.621761802982,43.1152585984808,43883,"1780 Mount Hope Ave, Rochester, NY, 14620",2015,7,1600,2015-07-02T16:00:00.000Z,2015,7,1000,2015-07-06T10:00:00.000Z,F,Grand Larceny 4th: Value Property Greater Than $1000        ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1152437,-77.6217735
5352,-77.63089116709041,43.181976217724895,43913,"1 Maplewood Ave, Rochester, NY, 14613",2015,9,1430,2015-09-07T14:30:00.000Z,2015,9,2045,2015-09-07T20:45:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Park/Playground,43.187165,-77.6290729
5353,-77.59533827724191,43.15258042438089,43923,"268 Alexander St, Rochester, NY, 14607",2015,12,1115,2015-12-13T11:15:00.000Z,2015,12,800,2015-12-14T08:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1525149,-77.59502890000002
5354,-77.59533827724191,43.15258042438089,43924,"268 Alexander St, Rochester, NY, 14607",2015,10,2100,2015-10-25T21:00:00.000Z,2015,10,830,2015-10-26T08:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Parking Lot,43.1525149,-77.59502890000002
5355,-77.59533827724191,43.15258042438089,43932,"268 Alexander St, Rochester, NY, 14607",2015,6,130,2015-06-19T01:30:00.000Z,2015,6,800,2015-06-19T08:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Street,43.1525149,-77.59502890000002
5356,-77.6430291439135,43.16182436497021,43940,"134 Masseth St, Rochester, NY, 14606",2015,5,2044,2015-05-30T20:44:00.000Z,2015,5,2044,2015-05-30T20:44:00.000Z,F,Robbery 1st: Displays What Appears To Be a Firearm          ,3,Firearm,* No Larceny Type Specified *,Street,43.1617985,-77.64301789999999
5357,-77.6471820672417,43.194985412235,43948,"358 Knickerbocker Ave, Rochester, NY, 14615",2015,4,930,2015-04-06T09:30:00.000Z,2015,4,930,2015-04-09T09:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1949651,-77.6471469
5358,-77.61632168989979,43.1811273777182,43950,"155 Hollenbeck St, Rochester, NY, 14621",2015,4,2224,2015-04-22T22:24:00.000Z,2015,4,2224,2015-04-22T22:24:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Street,43.1811906,-77.6164295
5359,-77.61550289455441,43.26156899282,43982,"425 Beach Ave, Rochester, NY, 14612",2015,7,1357,2015-07-01T13:57:00.000Z,2016,1,1800,2016-01-02T18:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Financial Institution,43.262121,-77.61476800000001
5360,-77.61550289455441,43.26156899282,43983,"425 Beach Ave, Rochester, NY, 14612",2015,9,600,2015-09-06T06:00:00.000Z,2015,9,1100,2015-09-06T11:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.262121,-77.61476800000001
5361,-77.61550289455441,43.26156899282,43984,"425 Beach Ave, Rochester, NY, 14612",2015,5,1530,2015-05-10T15:30:00.000Z,2015,5,1925,2015-05-10T19:25:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Parking Lot,43.262121,-77.61476800000001
5362,-77.61550289455441,43.26156899282,43985,"425 Beach Ave, Rochester, NY, 14612",2015,3,1500,2015-03-08T15:00:00.000Z,2015,3,2330,2015-03-08T23:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.262121,-77.61476800000001
5363,-77.6298325304037,43.1397505060382,43998,"381 Flint St, Rochester, NY, 14611",2015,4,1150,2015-04-14T11:50:00.000Z,2015,4,1150,2015-04-14T11:50:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.139764,-77.6298369
5364,-77.59496991630908,43.17668192119,44007,"998 North St, Rochester, NY, 14621",2015,8,1400,2015-08-23T14:00:00.000Z,2015,8,1500,2015-08-23T15:00:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Shotgun,* No Larceny Type Specified *,Street,43.1766884,-77.5949617
5365,-77.5790258321821,43.1655091281365,44032,"11 Parsells Ave, Rochester, NY, 14609",2015,6,600,2015-06-23T06:00:00.000Z,2015,6,1000,2015-06-23T10:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Parking Lot,43.1652433,-77.5791806
5366,-77.5790258321821,43.1655091281365,44033,"11 Parsells Ave, Rochester, NY, 14609",2015,6,258,2015-06-24T02:58:00.000Z,2015,6,330,2015-06-24T03:30:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Factory/Mill/Plant,43.1652433,-77.5791806
5367,-77.607497895782,43.1571902389474,44096,"176 E Main St, Rochester, NY, 14604",2015,8,1034,2015-08-30T10:34:00.000Z,2015,8,1034,2015-08-30T10:34:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Shoplifting,Grocery/Supermarket,43.1571345,-77.6074593
5368,-77.607497895782,43.1571902389474,44097,"176 E Main St, Rochester, NY, 14604",2015,7,1905,2015-07-19T19:05:00.000Z,2015,7,1907,2015-07-19T19:07:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Shoplifting,Grocery/Supermarket,43.1571345,-77.6074593
5369,-77.607497895782,43.1571902389474,44098,"176 E Main St, Rochester, NY, 14604",2015,6,1900,2015-06-23T19:00:00.000Z,2015,6,1915,2015-06-23T19:15:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Department/Discount Store,43.1571345,-77.6074593
5370,-77.607497895782,43.1571902389474,44099,"176 E Main St, Rochester, NY, 14604",2015,5,2200,2015-05-17T22:00:00.000Z,2015,5,2200,2015-05-17T22:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Department/Discount Store,43.1571345,-77.6074593
5371,-77.607497895782,43.1571902389474,44100,"176 E Main St, Rochester, NY, 14604",2015,1,1000,2015-01-16T10:00:00.000Z,2015,1,1020,2015-01-16T10:20:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Street,43.1571345,-77.6074593
5372,-77.607497895782,43.1571902389474,44103,"176 E Main St, Rochester, NY, 14604",2015,12,1753,2015-12-23T17:53:00.000Z,2015,12,1753,2015-12-23T17:53:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Street,43.1571345,-77.6074593
5373,-77.607497895782,43.1571902389474,44104,"176 E Main St, Rochester, NY, 14604",2015,11,2100,2015-11-24T21:00:00.000Z,2015,11,2145,2015-11-24T21:45:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1571345,-77.6074593
5374,-77.607497895782,43.1571902389474,44105,"176 E Main St, Rochester, NY, 14604",2015,9,2012,2015-09-09T20:12:00.000Z,2015,9,2012,2015-09-09T20:12:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Shoplifting,Department/Discount Store,43.1571345,-77.6074593
